lastupdatedate,town_no,town,towntotalcases,townconfirmedcases,townprobablecases,towncaserate,towntotaldeaths,townconfirmeddeaths,townprobabledeaths,peopletested,ratetested100k,numberoftests,numberofpositives,numberofnegatives,numberofindeterminates
2020-08-18T04:00:00Z,167,Woodbridge,147,140,7,1670,32,30,2,1815,20613,2808,260,2536,12
2020-08-18T04:00:00Z,168,Woodbury,57,56,1,598,2,2,0,1352,14176,2126,64,2061,1
2020-08-18T04:00:00Z,169,Woodstock,30,30,0,382,0,0,0,920,11702,1248,32,1215,1
2020-08-19T04:00:00Z,1,Andover,9,9,0,279,0,0,0,416,12875,575,9,566,0
2020-08-19T04:00:00Z,2,Ansonia,300,293,7,1602,8,7,1,2995,15998,4735,361,4365,9
2020-08-19T04:00:00Z,3,Ashford,23,22,1,540,0,0,0,606,14222,878,27,851,0
2020-08-19T04:00:00Z,4,Avon,155,145,10,847,31,23,8,2722,14873,3700,165,3531,4
2020-08-19T04:00:00Z,5,Barkhamsted,32,31,1,883,0,0,0,529,14597,745,32,710,3
2020-08-19T04:00:00Z,6,Beacon Falls,61,61,0,987,0,0,0,872,14105,1332,73,1256,3
2020-08-19T04:00:00Z,7,Berlin,188,179,9,920,17,14,3,2974,14556,4879,225,4650,4
2020-08-19T04:00:00Z,8,Bethany,40,39,1,730,1,1,0,963,17576,1456,65,1388,3
2020-08-19T04:00:00Z,9,Bethel,293,276,17,1486,31,23,8,3416,17328,5464,338,5122,4
2020-08-19T04:00:00Z,10,Bethlehem,13,12,1,380,1,0,1,403,11777,634,22,611,1
2020-08-19T04:00:00Z,11,Bloomfield,545,515,30,2559,88,68,20,4782,22450,9346,694,8583,69
2020-08-19T04:00:00Z,12,Bolton,23,22,1,470,3,3,0,631,12904,872,31,841,0
2020-08-19T04:00:00Z,13,Bozrah,12,12,0,473,1,1,0,423,16673,642,16,626,0
2020-08-19T04:00:00Z,14,Branford,367,355,12,1310,40,38,2,5535,19764,8535,512,8011,12
2020-08-19T04:00:00Z,15,Bridgeport,4028,3910,118,2780,153,115,38,28796,19873,47150,4841,42177,132
2020-08-19T04:00:00Z,16,Bridgewater,11,11,0,670,0,0,0,236,14381,356,14,342,0
2020-08-19T04:00:00Z,17,Bristol,654,637,17,1089,72,64,8,8898,14822,15575,735,14811,29
2020-08-19T04:00:00Z,18,Brookfield,180,174,6,1059,8,5,3,2795,16439,3914,214,3699,1
2020-08-19T04:00:00Z,19,Brooklyn,143,142,1,1727,0,0,0,1360,16425,1813,146,1665,2
2020-08-19T04:00:00Z,20,Burlington,37,36,1,383,1,1,0,1216,12581,1666,46,1620,0
2020-08-19T04:00:00Z,21,Canaan,0,0,0,0,0,0,0,195,18483,279,0,279,0
2020-08-19T04:00:00Z,22,Canterbury,19,18,1,373,0,0,0,754,14784,1015,19,996,0
2020-08-19T04:00:00Z,23,Canton,95,86,9,925,29,22,7,1318,12833,1889,99,1788,2
2020-08-19T04:00:00Z,24,Chaplin,4,4,0,177,0,0,0,343,15204,491,4,487,0
2020-08-19T04:00:00Z,25,Cheshire,233,225,8,799,24,21,3,5850,20049,9345,315,9019,11
2020-08-19T04:00:00Z,26,Chester,47,46,1,1111,13,12,1,568,13431,861,68,781,12
2020-08-19T04:00:00Z,27,Clinton,69,65,4,533,3,3,0,1973,15236,2922,75,2844,3
2020-08-19T04:00:00Z,28,Colchester,44,41,3,276,1,1,0,2662,16704,4722,50,4660,12
2020-08-19T04:00:00Z,29,Colebrook,5,5,0,356,0,0,0,191,13594,283,6,277,0
2020-08-19T04:00:00Z,30,Columbia,29,29,0,539,1,1,0,822,15265,1158,36,1122,0
2020-08-19T04:00:00Z,31,Cornwall,5,5,0,365,0,0,0,308,22515,399,5,394,0
2020-08-19T04:00:00Z,32,Coventry,56,52,4,451,1,0,1,1751,14105,2461,58,2400,3
2020-08-19T04:00:00Z,33,Cromwell,146,132,14,1050,34,22,12,2591,18634,3998,158,3836,4
2020-08-19T04:00:00Z,34,Danbury,2360,2275,85,2785,123,105,18,16219,19142,24288,2839,21390,59
2020-08-19T04:00:00Z,35,Darien,247,240,7,1135,5,4,1,3654,16798,4961,305,4653,3
2020-08-19T04:00:00Z,36,Deep River,17,15,2,381,0,0,0,615,13780,950,18,930,2
2020-08-19T04:00:00Z,37,Derby,177,177,0,1414,5,5,0,2071,16548,3197,215,2979,3
2020-08-19T04:00:00Z,38,Durham,48,45,3,667,2,1,1,1230,17095,1935,56,1874,5
2020-08-19T04:00:00Z,40,East Granby,12,12,0,233,0,0,0,583,11327,784,14,769,1
2020-08-19T04:00:00Z,41,East Haddam,22,22,0,245,1,1,0,1124,12506,1591,25,1565,1
2020-08-19T04:00:00Z,42,East Hampton,55,51,4,428,3,0,3,1764,13723,2614,71,2540,3
2020-08-19T04:00:00Z,43,East Hartford,980,923,57,1960,91,63,28,8756,17513,14634,1098,13489,47
2020-08-19T04:00:00Z,44,East Haven,446,423,23,1554,39,25,14,5212,18161,8373,586,7777,10
2020-08-19T04:00:00Z,45,East Lyme,163,151,12,874,33,24,9,4030,21614,5575,178,5394,3
2020-08-19T04:00:00Z,47,East Windsor,178,164,14,1565,32,21,11,1781,15657,3042,217,2803,22
2020-08-19T04:00:00Z,39,Eastford,12,12,0,670,0,0,0,201,11229,290,14,276,0
2020-08-19T04:00:00Z,46,Easton,36,35,1,479,1,1,0,1142,15192,1511,37,1473,1
2020-08-19T04:00:00Z,48,Ellington,81,77,4,497,5,5,0,1850,11350,2533,97,2434,2
2020-08-19T04:00:00Z,49,Enfield,680,666,14,1529,23,21,2,5759,12951,8727,752,7939,36
2020-08-19T04:00:00Z,50,Essex,49,49,0,734,9,9,0,1308,19598,2059,60,1997,2
2020-08-19T04:00:00Z,51,Fairfield,734,679,55,1185,145,100,45,10156,16393,15085,828,14233,24
2020-08-19T04:00:00Z,52,Farmington,239,231,8,937,32,28,4,3817,14965,5616,285,5314,17
2020-08-19T04:00:00Z,53,Franklin,13,13,0,673,0,0,0,234,12106,306,14,292,0
2020-08-19T04:00:00Z,54,Glastonbury,322,299,23,934,80,63,17,5109,14813,7789,402,7381,6
2020-08-19T04:00:00Z,55,Goshen,13,12,1,452,0,0,0,461,16013,661,14,647,0
2020-08-19T04:00:00Z,56,Granby,34,32,2,299,0,0,0,1321,11613,1811,43,1764,4
2020-08-19T04:00:00Z,57,Greenwich,947,905,42,1510,52,42,10,10577,16862,15112,1197,13883,32
2020-08-19T04:00:00Z,58,Griswold,41,39,2,354,2,0,2,2201,18989,3163,43,3120,0
2020-08-19T04:00:00Z,59,Groton,159,146,13,411,25,17,8,5564,14380,8668,209,8457,2
2020-08-19T04:00:00Z,60,Guilford,111,106,5,500,11,9,2,3847,17316,5616,142,5473,1
2020-08-19T04:00:00Z,61,Haddam,37,36,1,450,0,0,0,1237,15045,1809,46,1761,2
2020-08-19T04:00:00Z,62,Hamden,1092,1051,41,1792,145,125,20,11940,19593,19863,1520,18292,51
2020-08-19T04:00:00Z,63,Hampton,6,6,0,324,0,0,0,345,18618,465,6,459,0
2020-08-19T04:00:00Z,64,Hartford,2921,2796,125,2383,164,136,28,23095,18840,37845,3333,34391,121
2020-08-19T04:00:00Z,65,Hartland,6,6,0,283,0,0,0,175,8255,238,6,230,2
2020-08-19T04:00:00Z,66,Harwinton,36,33,3,663,3,1,2,879,16188,1300,43,1251,6
2020-08-19T04:00:00Z,67,Hebron,34,32,2,359,2,1,1,1274,13436,1831,34,1796,1
2020-08-19T04:00:00Z,68,Kent,11,10,1,395,0,0,0,448,16086,552,13,539,0
2020-08-19T04:00:00Z,69,Killingly,46,42,4,266,0,0,0,2563,14826,3946,46,3898,2
2020-08-19T04:00:00Z,70,Killingworth,17,17,0,267,3,3,0,947,14867,1328,26,1300,2
2020-08-19T04:00:00Z,71,Lebanon,27,27,0,375,2,2,0,1110,15402,1586,32,1553,1
2020-08-19T04:00:00Z,72,Ledyard,31,31,0,210,2,2,0,2778,18852,3776,35,3741,0
2020-08-19T04:00:00Z,73,Lisbon,11,11,0,259,0,0,0,510,12006,717,15,702,0
2020-08-19T04:00:00Z,74,Litchfield,48,46,2,591,2,2,0,1447,17805,2070,57,2009,4
2020-08-19T04:00:00Z,75,Lyme,6,6,0,257,0,0,0,280,11976,415,6,409,0
2020-08-19T04:00:00Z,76,Madison,161,154,7,889,25,20,5,3318,18325,4965,215,4742,8
2020-08-19T04:00:00Z,77,Manchester,815,754,61,1413,106,82,24,9334,16177,15096,984,14048,64
2020-08-19T04:00:00Z,78,Mansfield,65,62,3,252,3,2,1,1703,6596,2314,75,2235,4
2020-08-19T04:00:00Z,79,Marlborough,102,98,4,1604,20,16,4,969,15241,1674,115,1558,1
2020-08-19T04:00:00Z,80,Meriden,1008,973,35,1693,77,64,13,12091,20307,22195,1185,20954,56
2020-08-19T04:00:00Z,81,Middlebury,51,47,4,660,3,1,2,1083,14009,1991,61,1929,1
2020-08-19T04:00:00Z,82,Middlefield,20,20,0,457,0,0,0,674,15388,980,26,953,1
2020-08-19T04:00:00Z,83,Middletown,663,638,25,1437,85,70,15,9134,19794,16188,837,15333,18
2020-08-19T04:00:00Z,84,Milford,717,693,24,1312,89,78,11,8872,16231,13908,939,12948,21
2020-08-19T04:00:00Z,85,Monroe,139,134,5,714,5,4,1,2760,14176,3938,159,3775,4
2020-08-19T04:00:00Z,86,Montville,323,316,7,1726,0,0,0,4338,23178,6501,364,6126,11
2020-08-19T04:00:00Z,87,Morris,15,15,0,663,0,0,0,303,13395,457,16,441,0
2020-08-19T04:00:00Z,88,Naugatuck,432,421,11,1381,40,36,4,4358,13929,8679,598,8041,40
2020-08-19T04:00:00Z,89,New Britain,1288,1235,53,1778,96,74,22,13272,18318,22165,1563,20557,45
2020-08-19T04:00:00Z,90,New Canaan,202,199,3,999,35,32,3,3264,16148,4254,274,3976,4
2020-08-19T04:00:00Z,91,New Fairfield,123,120,3,886,3,3,0,1946,14023,2735,149,2584,2
2020-08-19T04:00:00Z,92,New Hartford,33,33,0,494,2,2,0,947,14166,1310,39,1269,2
2020-08-19T04:00:00Z,93,New Haven,2908,2849,59,2230,114,104,10,30474,23366,49562,3767,45716,79
2020-08-19T04:00:00Z,95,New London,200,194,6,742,5,5,0,6844,25406,10896,242,10650,4
2020-08-19T04:00:00Z,96,New Milford,320,308,12,1186,24,22,2,4107,15226,6262,377,5849,36
2020-08-19T04:00:00Z,94,Newington,419,399,20,1391,51,39,12,5474,18179,9206,525,8665,16
2020-08-19T04:00:00Z,97,Newtown,260,246,14,936,44,34,10,4913,17689,6991,337,6652,2
2020-08-19T04:00:00Z,98,Norfolk,14,13,1,854,0,0,0,275,16768,390,15,375,0
2020-08-19T04:00:00Z,99,North Branford,93,89,4,657,4,1,3,2111,14910,3127,109,3016,2
2020-08-19T04:00:00Z,100,North Canaan,8,7,1,246,1,0,1,533,16380,808,10,796,2
2020-08-19T04:00:00Z,101,North Haven,291,287,4,1228,27,26,1,4301,18155,6590,420,6162,8
2020-08-19T04:00:00Z,102,North Stonington,15,14,1,286,1,1,0,752,14343,985,14,971,0
2020-08-19T04:00:00Z,103,Norwalk,2164,2108,56,2430,144,124,20,15655,17581,23984,2722,21238,24
2020-08-19T04:00:00Z,104,Norwich,157,149,8,401,4,4,0,7249,18523,10978,178,10796,4
2020-08-19T04:00:00Z,105,Old Lyme,24,24,0,326,2,2,0,1375,18667,1997,37,1959,1
2020-08-19T04:00:00Z,106,Old Saybrook,121,117,4,1200,25,22,3,1856,18400,3119,134,2981,4
2020-08-19T04:00:00Z,107,Orange,139,135,4,996,9,9,0,2270,16274,3303,191,3110,2
2020-08-19T04:00:00Z,108,Oxford,89,85,4,673,6,6,0,1895,14328,2720,116,2603,1
2020-08-19T04:00:00Z,109,Plainfield,59,58,1,389,1,1,0,2326,15330,3420,68,3350,2
2020-08-19T04:00:00Z,110,Plainville,181,179,2,1027,26,25,1,2566,14561,4593,216,4369,8
2020-08-19T04:00:00Z,111,Plymouth,78,73,5,670,1,1,0,1516,13018,2401,81,2318,2
2020-08-19T04:00:00Z,112,Pomfret,19,19,0,452,0,0,0,640,15224,861,19,842,0
2020-08-19T04:00:00Z,113,Portland,80,76,4,860,14,11,3,1576,16937,2466,103,2361,2
2020-08-19T04:00:00Z,114,Preston,24,23,1,517,0,0,0,885,19082,1221,29,1190,2
2020-08-19T04:00:00Z,115,Prospect,73,73,0,746,0,0,0,1182,12074,1883,85,1797,1
2020-08-19T04:00:00Z,116,Putnam,37,36,1,394,1,1,0,1194,12709,1621,39,1581,1
2020-08-19T04:00:00Z,117,Redding,79,73,6,866,8,7,1,1390,15233,1912,102,1810,0
2020-08-19T04:00:00Z,118,Ridgefield,244,231,13,976,45,36,9,4710,18834,6734,313,6409,12
2020-08-19T04:00:00Z,119,Rocky Hill,448,430,18,2224,94,81,13,3279,16277,6046,558,5457,31
2020-08-19T04:00:00Z,120,Roxbury,9,6,3,417,1,0,1,321,14861,453,7,446,0
2020-08-19T04:00:00Z,121,Salem,13,13,0,315,0,0,0,760,18433,1040,17,1023,0
2020-08-19T04:00:00Z,122,Salisbury,18,18,0,500,0,0,0,625,17371,813,26,786,1
2020-08-19T04:00:00Z,123,Scotland,0,0,0,0,0,0,0,86,5104,121,0,121,0
2020-08-19T04:00:00Z,124,Seymour,245,234,11,1484,51,43,8,2620,15870,4414,297,4110,7
2020-08-19T04:00:00Z,125,Sharon,16,16,0,592,0,0,0,431,15945,633,21,612,0
2020-08-19T04:00:00Z,126,Shelton,688,651,37,1674,137,108,29,6849,16665,11091,835,10224,32
2020-08-19T04:00:00Z,127,Sherman,17,15,2,470,2,0,2,477,13199,642,21,620,1
2020-08-19T04:00:00Z,128,Simsbury,143,129,14,572,13,10,3,3744,14989,5700,184,5505,11
2020-08-19T04:00:00Z,129,Somers,311,291,20,2871,5,4,1,1724,15913,2566,309,2231,26
2020-08-19T04:00:00Z,132,South Windsor,173,158,15,664,30,18,12,3280,12589,4720,201,4511,8
2020-08-19T04:00:00Z,130,Southbury,205,200,5,1043,36,31,5,3872,19699,6994,288,6694,12
2020-08-19T04:00:00Z,131,Southington,371,357,14,847,33,28,5,6430,14678,10969,448,10506,15
2020-08-19T04:00:00Z,133,Sprague,6,6,0,208,0,0,0,563,19488,821,8,813,0
2020-08-19T04:00:00Z,134,Stafford,125,117,8,1052,21,16,5,1010,8499,1644,149,1491,4
2020-08-19T04:00:00Z,135,Stamford,3492,3415,77,2691,201,175,26,23393,18026,34500,4438,29983,79
2020-08-19T04:00:00Z,136,Sterling,7,7,0,185,0,0,0,471,12460,743,8,735,0
2020-08-19T04:00:00Z,137,Stonington,36,31,5,195,1,0,1,2852,15459,3709,42,3665,2
2020-08-19T04:00:00Z,138,Stratford,914,875,39,1759,78,58,20,9272,17842,15092,1106,13949,37
2020-08-19T04:00:00Z,139,Suffield,164,149,15,1042,20,12,8,3279,20828,4376,175,4196,5
2020-08-19T04:00:00Z,140,Thomaston,65,63,2,860,0,0,0,1015,13426,1664,76,1583,5
2020-08-19T04:00:00Z,141,Thompson,43,42,1,458,2,1,1,829,8824,1133,50,1083,0
2020-08-19T04:00:00Z,142,Tolland,56,48,8,382,3,1,2,1897,12944,2685,58,2626,1
2020-08-19T04:00:00Z,143,Torrington,582,558,24,1700,94,81,13,6435,18800,11646,683,10913,50
2020-08-19T04:00:00Z,144,Trumbull,587,538,49,1640,123,82,41,6080,16982,9517,708,8777,32
2020-08-19T04:00:00Z,145,Union,5,4,1,595,0,0,0,56,6667,79,4,74,1
2020-08-19T04:00:00Z,146,Vernon,272,260,12,928,21,18,3,4371,14917,7019,311,6694,14
2020-08-19T04:00:00Z,147,Voluntown,13,13,0,513,1,1,0,436,17199,575,15,560,0
2020-08-19T04:00:00Z,148,Wallingford,526,516,10,1181,70,62,8,7966,17887,15760,747,14949,64
2020-08-19T04:00:00Z,149,Warren,5,5,0,357,0,0,0,96,6862,144,5,139,0
2020-08-19T04:00:00Z,150,Washington,27,26,1,786,2,2,0,511,14881,663,29,634,0
2020-08-19T04:00:00Z,151,Waterbury,2231,2139,92,2064,173,146,27,16222,15007,29782,2724,26955,103
2020-08-19T04:00:00Z,152,Waterford,185,177,8,980,26,19,7,4042,21401,6108,211,5895,2
2020-08-19T04:00:00Z,153,Watertown,163,154,9,753,5,4,1,2923,13507,5360,195,5155,10
2020-08-19T04:00:00Z,155,West Hartford,805,748,57,1279,132,89,43,10574,16800,16649,916,15713,20
2020-08-19T04:00:00Z,156,West Haven,1152,1113,39,2099,73,65,8,9609,17509,16228,1456,14735,37
2020-08-19T04:00:00Z,154,Westbrook,34,34,0,492,0,0,0,1010,14608,1426,41,1385,0
2020-08-19T04:00:00Z,157,Weston,81,78,3,790,2,2,0,1743,17010,2221,92,2128,1
2020-08-19T04:00:00Z,158,Westport,342,327,15,1216,23,16,7,5815,20683,8048,429,7609,10
2020-08-19T04:00:00Z,159,Wethersfield,279,273,6,1070,11,10,1,3985,15279,5920,364,5542,14
2020-08-19T04:00:00Z,160,Willington,16,16,0,272,0,0,0,668,11347,951,17,934,0
2020-08-19T04:00:00Z,161,Wilton,244,218,26,1326,42,21,21,3279,17824,4426,297,4128,1
2020-08-19T04:00:00Z,162,Winchester,58,57,1,544,1,1,0,1777,16678,2704,68,2633,3
2020-08-19T04:00:00Z,163,Windham,319,319,0,1291,11,11,0,4895,19813,7901,374,7514,13
2020-08-19T04:00:00Z,164,Windsor,607,563,44,2111,107,73,34,4956,17232,8441,703,7720,18
2020-08-19T04:00:00Z,165,Windsor Locks,137,131,6,1064,21,19,2,1825,14174,2647,179,2462,6
2020-08-19T04:00:00Z,166,Wolcott,127,121,6,763,9,6,3,2301,13821,4270,172,4087,11
2020-08-19T04:00:00Z,167,Woodbridge,147,140,7,1670,32,30,2,1836,20852,2842,260,2570,12
2020-08-19T04:00:00Z,168,Woodbury,57,56,1,598,2,2,0,1363,14292,2145,64,2080,1
2020-08-19T04:00:00Z,169,Woodstock,30,30,0,382,0,0,0,959,12198,1296,32,1263,1
2020-08-20T04:00:00Z,1,Andover,9,9,0,279,0,0,0,417,12906,576,9,567,0
2020-08-20T04:00:00Z,2,Ansonia,300,293,7,1602,8,7,1,3020,16132,4766,361,4396,9
2020-08-20T04:00:00Z,3,Ashford,23,22,1,540,0,0,0,617,14480,889,27,862,0
2020-08-20T04:00:00Z,4,Avon,155,145,10,847,31,23,8,2740,14971,3712,165,3543,4
2020-08-20T04:00:00Z,5,Barkhamsted,32,31,1,883,0,0,0,531,14652,749,32,714,3
2020-08-20T04:00:00Z,6,Beacon Falls,61,61,0,987,0,0,0,876,14170,1339,73,1263,3
2020-08-20T04:00:00Z,7,Berlin,190,181,9,930,17,14,3,3001,14688,4906,227,4675,4
2020-08-20T04:00:00Z,8,Bethany,40,39,1,730,1,1,0,976,17813,1478,65,1410,3
2020-08-20T04:00:00Z,9,Bethel,295,278,17,1496,31,23,8,3466,17581,5522,339,5179,4
2020-08-20T04:00:00Z,10,Bethlehem,13,12,1,380,1,0,1,408,11923,642,22,619,1
2020-08-20T04:00:00Z,11,Bloomfield,546,516,30,2563,88,68,20,4816,22609,9368,695,8604,69
2020-08-20T04:00:00Z,12,Bolton,23,22,1,470,3,3,0,633,12945,874,31,843,0
2020-08-20T04:00:00Z,13,Bozrah,12,12,0,473,1,1,0,427,16831,646,16,630,0
2020-08-20T04:00:00Z,14,Branford,367,355,12,1310,40,38,2,5626,20089,8627,512,8103,12
2020-08-20T04:00:00Z,15,Bridgeport,4032,3914,118,2783,153,115,38,29104,20086,47554,4847,42574,133
2020-08-20T04:00:00Z,16,Bridgewater,11,11,0,670,0,0,0,236,14381,359,14,345,0
2020-08-20T04:00:00Z,17,Bristol,663,646,17,1104,72,64,8,8996,14985,15706,744,14933,29
2020-08-20T04:00:00Z,18,Brookfield,181,175,6,1065,8,5,3,2826,16622,3949,215,3733,1
2020-08-20T04:00:00Z,19,Brooklyn,143,142,1,1727,0,0,0,1370,16546,1823,146,1675,2
2020-08-20T04:00:00Z,20,Burlington,37,36,1,383,1,1,0,1222,12644,1671,46,1625,0
2020-08-20T04:00:00Z,21,Canaan,0,0,0,0,0,0,0,199,18863,283,0,283,0
2020-08-20T04:00:00Z,22,Canterbury,19,18,1,373,0,0,0,759,14882,1019,19,1000,0
2020-08-20T04:00:00Z,23,Canton,95,86,9,925,29,22,7,1324,12892,1896,99,1795,2
2020-08-20T04:00:00Z,24,Chaplin,4,4,0,177,0,0,0,344,15248,493,4,489,0
2020-08-20T04:00:00Z,25,Cheshire,233,225,8,799,24,21,3,5924,20302,9410,316,9083,11
2020-08-20T04:00:00Z,26,Chester,47,46,1,1111,13,12,1,574,13573,864,68,784,12
2020-08-20T04:00:00Z,27,Clinton,69,65,4,533,3,3,0,1991,15375,2936,75,2858,3
2020-08-20T04:00:00Z,28,Colchester,44,41,3,276,1,1,0,2702,16955,4745,49,4684,12
2020-08-20T04:00:00Z,29,Colebrook,5,5,0,356,0,0,0,193,13737,284,6,278,0
2020-08-20T04:00:00Z,30,Columbia,29,29,0,539,1,1,0,826,15339,1163,36,1127,0
2020-08-20T04:00:00Z,31,Cornwall,5,5,0,365,0,0,0,309,22588,400,5,395,0
2020-08-20T04:00:00Z,32,Coventry,56,52,4,451,1,0,1,1760,14178,2465,58,2404,3
2020-08-20T04:00:00Z,33,Cromwell,146,132,14,1050,34,22,12,2603,18720,4008,158,3846,4
2020-08-20T04:00:00Z,34,Danbury,2376,2285,91,2804,123,105,18,16398,19353,24475,2853,21563,59
2020-08-20T04:00:00Z,35,Darien,247,240,7,1135,5,4,1,3731,17152,4999,306,4690,3
2020-08-20T04:00:00Z,36,Deep River,17,15,2,381,0,0,0,619,13870,955,18,935,2
2020-08-20T04:00:00Z,37,Derby,179,179,0,1430,5,5,0,2093,16724,3215,217,2995,3
2020-08-20T04:00:00Z,38,Durham,49,46,3,681,2,1,1,1243,17276,1944,57,1882,5
2020-08-20T04:00:00Z,40,East Granby,12,12,0,233,0,0,0,586,11385,786,14,771,1
2020-08-20T04:00:00Z,41,East Haddam,22,22,0,245,1,1,0,1134,12617,1601,25,1575,1
2020-08-20T04:00:00Z,42,East Hampton,55,51,4,428,3,0,3,1775,13809,2627,71,2553,3
2020-08-20T04:00:00Z,43,East Hartford,981,924,57,1962,91,63,28,8829,17659,14672,1099,13526,47
2020-08-20T04:00:00Z,44,East Haven,446,423,23,1554,39,25,14,5291,18436,8451,586,7855,10
2020-08-20T04:00:00Z,45,East Lyme,163,151,12,874,33,24,9,4071,21834,5615,178,5434,3
2020-08-20T04:00:00Z,47,East Windsor,178,164,14,1565,32,21,11,1798,15807,3052,217,2813,22
2020-08-20T04:00:00Z,39,Eastford,12,12,0,670,0,0,0,203,11341,291,14,277,0
2020-08-20T04:00:00Z,46,Easton,36,35,1,479,1,1,0,1152,15325,1529,37,1491,1
2020-08-20T04:00:00Z,48,Ellington,81,77,4,497,5,5,0,1866,11449,2545,97,2446,2
2020-08-20T04:00:00Z,49,Enfield,682,668,14,1534,23,21,2,5821,13091,8779,753,7990,36
2020-08-20T04:00:00Z,50,Essex,49,49,0,734,9,9,0,1315,19703,2067,60,2005,2
2020-08-20T04:00:00Z,51,Fairfield,733,678,55,1183,145,100,45,10276,16587,15209,827,14358,24
2020-08-20T04:00:00Z,52,Farmington,238,230,8,933,32,28,4,3857,15122,5635,284,5334,17
2020-08-20T04:00:00Z,53,Franklin,13,13,0,673,0,0,0,237,12261,307,14,293,0
2020-08-20T04:00:00Z,54,Glastonbury,322,299,23,934,80,63,17,5166,14978,7814,402,7406,6
2020-08-20T04:00:00Z,55,Goshen,13,12,1,452,0,0,0,466,16186,667,14,653,0
2020-08-20T04:00:00Z,56,Granby,34,32,2,299,0,0,0,1331,11701,1817,43,1770,4
2020-08-20T04:00:00Z,57,Greenwich,947,905,42,1510,52,42,10,10748,17135,15381,1197,14152,32
2020-08-20T04:00:00Z,58,Griswold,40,38,2,345,2,0,2,2214,19101,3185,42,3143,0
2020-08-20T04:00:00Z,59,Groton,159,145,14,411,25,17,8,5610,14499,8704,208,8493,3
2020-08-20T04:00:00Z,60,Guilford,111,106,5,500,11,9,2,3899,17550,5670,142,5527,1
2020-08-20T04:00:00Z,61,Haddam,38,37,1,462,0,0,0,1245,15142,1822,47,1773,2
2020-08-20T04:00:00Z,62,Hamden,1094,1053,41,1795,145,125,20,12121,19890,20082,1524,18507,51
2020-08-20T04:00:00Z,63,Hampton,6,6,0,324,0,0,0,345,18618,466,6,460,0
2020-08-20T04:00:00Z,64,Hartford,2930,2806,124,2390,165,137,28,23329,19031,37966,3345,34501,120
2020-08-20T04:00:00Z,65,Hartland,6,6,0,283,0,0,0,177,8349,242,6,234,2
2020-08-20T04:00:00Z,66,Harwinton,36,33,3,663,3,1,2,885,16298,1306,43,1257,6
2020-08-20T04:00:00Z,67,Hebron,34,32,2,359,2,1,1,1284,13541,1839,34,1804,1
2020-08-20T04:00:00Z,68,Kent,11,10,1,395,0,0,0,457,16409,561,13,548,0
2020-08-20T04:00:00Z,69,Killingly,46,42,4,266,0,0,0,2596,15017,3976,46,3928,2
2020-08-20T04:00:00Z,70,Killingworth,17,17,0,267,3,3,0,959,15055,1337,26,1309,2
2020-08-20T04:00:00Z,71,Lebanon,27,27,0,375,2,2,0,1112,15429,1591,32,1558,1
2020-08-20T04:00:00Z,72,Ledyard,32,32,0,217,2,2,0,2794,18960,3804,36,3768,0
2020-08-20T04:00:00Z,73,Lisbon,12,12,0,282,0,0,0,514,12100,720,16,704,0
2020-08-20T04:00:00Z,74,Litchfield,48,46,2,591,2,2,0,1456,17916,2078,57,2017,4
2020-08-20T04:00:00Z,75,Lyme,6,6,0,257,0,0,0,284,12147,419,6,413,0
2020-08-20T04:00:00Z,76,Madison,161,154,7,889,25,20,5,3345,18475,4993,215,4770,8
2020-08-20T04:00:00Z,77,Manchester,815,754,61,1413,106,82,24,9393,16279,15118,985,14069,64
2020-08-20T04:00:00Z,78,Mansfield,66,63,3,256,3,2,1,1675,6488,2264,76,2184,4
2020-08-20T04:00:00Z,79,Marlborough,102,98,4,1604,20,16,4,985,15492,1681,115,1565,1
2020-08-20T04:00:00Z,80,Meriden,1007,971,36,1691,77,64,13,12235,20549,22318,1184,21078,56
2020-08-20T04:00:00Z,81,Middlebury,52,48,4,673,3,1,2,1091,14112,1997,62,1934,1
2020-08-20T04:00:00Z,82,Middlefield,20,20,0,457,0,0,0,679,15502,984,26,957,1
2020-08-20T04:00:00Z,83,Middletown,663,638,25,1437,85,70,15,9374,20314,16398,837,15543,18
2020-08-20T04:00:00Z,84,Milford,719,695,24,1315,89,78,11,8992,16450,14021,942,13058,21
2020-08-20T04:00:00Z,85,Monroe,139,134,5,714,5,4,1,2785,14304,3971,159,3808,4
2020-08-20T04:00:00Z,86,Montville,323,316,7,1726,0,0,0,4360,23296,6525,364,6150,11
2020-08-20T04:00:00Z,87,Morris,15,15,0,663,0,0,0,311,13749,463,16,447,0
2020-08-20T04:00:00Z,88,Naugatuck,433,422,11,1384,40,36,4,4406,14082,8718,600,8078,40
2020-08-20T04:00:00Z,89,New Britain,1288,1235,53,1778,97,75,22,13396,18489,22228,1564,20619,45
2020-08-20T04:00:00Z,90,New Canaan,202,199,3,999,35,32,3,3300,16326,4306,275,4027,4
2020-08-20T04:00:00Z,91,New Fairfield,123,120,3,886,3,3,0,1964,14153,2757,149,2606,2
2020-08-20T04:00:00Z,92,New Hartford,33,33,0,494,2,2,0,956,14301,1317,39,1276,2
2020-08-20T04:00:00Z,93,New Haven,2913,2852,61,2234,114,104,10,30999,23769,50170,3773,46318,79
2020-08-20T04:00:00Z,95,New London,200,194,6,742,5,5,0,6929,25721,10983,242,10737,4
